id;date_commentaire;device;canal;sentiment_source;type_irritant;type_sinistre;anciennete_client;type_contrat;csat;gravite_sinistre;region_client;canal_resolution;commentaire;text_norm;sentiment_pred;score_sentiment;incident;categorie_principale;categorie_secondaire;score_categorie;methode_categorie;contradiction;theme;theme_detail;pipeline_version
1197;2024-07-17;Android;Web;neg;photo;vol;3-10 ans;pro;2;moyenne;Nouvelle-Aquitaine;App;Je suis déçu, les photos restent en attente au moment de valider malgré plusieurs essais, mais ça bloque encore, bonne journée.;je suis déçu les photos restent en attente au moment de valider malgré plusieurs essais mais ça bloque encore bonne journée;Négatif;2.0;True;Compte / Connexion / Authentification;;1.0;keywords;False;Compte / Connexion / Authentification;;ASSURANCE_FINAL_v1
1198;2024-01-23;Android;Web;neg;parcours;bris_de_glace;3-10 ans;tous_risques;2;faible;Occitanie;App;Franchement, le parcours est confus sur le récapitulatif et je perds tout, et rien n'avance, merci de corriger vite.;franchement le parcours est confus sur le récapitulatif et je perds tout et rien n'avance merci de corriger vite;Positif;1.0;False;Autre;;0.0;non_incident;False;Autre;;ASSURANCE_FINAL_v1
1199;2024-11-20;Android;Web;neg;parcours;collision;0-1 an;tous_risques;1;faible;Grand Est;App;Franchement, le parcours est confus entre devis et sinistre malgré plusieurs essais, du coup ça bloque encore, j'ai fini par appeler.;franchement le parcours est confus entre devis et sinistre malgré plusieurs essais du coup ça bloque encore j'ai fini par appeler;Négatif;1.0;True;Support / Service client;;1.0;keywords;False;Support / Service client;;ASSURANCE_FINAL_v1
1200;2024-03-27;Web;App;pos;parcours;collision;0-1 an;tiers;4;forte;Grand Est;Web;Bonne expérience, on tourne en rond dans les écrans sur le récapitulatif au début, puis tout s'est débloqué rapidement.;bonne expérience on tourne en rond dans les écrans sur le récapitulatif au début puis tout s'est débloqué rapidement;Neutre;0.0;False;Autre;;0.0;non_incident;False;Autre;;ASSURANCE_FINAL_v1
1201;2024-12-19;Android;Web;neg;lenteur;bris_de_glace;3-10 ans;jeune_conducteur;2;faible;PACA;Web;C'est inadmissible, les pages se figent à chaque clic depuis hier soir malgré plusieurs essais, bref je perds un temps fou, j'ai fini par appeler.;c'est inadmissible les pages se figent à chaque clic depuis hier soir malgré plusieurs essais bref je perds un temps fou j'ai fini par appeler;Neutre;0.0;False;Autre;;0.0;non_incident;False;Autre;;ASSURANCE_FINAL_v1
1202;2024-12-01;Android;App;neg;bug;collision;10+ ans;tiers;2;faible;Pays de la Loire;Web;Très mécontent, j'ai un écran blanc sur la dernière étape malgré plusieurs essais, bref ça bloque encore, j'espère que ça ira mieux.;très mécontent j'ai un écran blanc sur la dernière étape malgré plusieurs essais bref ça bloque encore j'espère que ça ira mieux;Négatif;2.0;True;Compte / Connexion / Authentification;;1.0;keywords;False;Compte / Connexion / Authentification;;ASSURANCE_FINAL_v1
1203;2024-07-19;Web;App;neg;photo;bris_de_glace;3-10 ans;tous_risques;2;faible;Occitanie;Web;Très mécontent, l'ajout des photos bloque sur l'étape des justificatifs et je perds tout, franchement rien n'avance, je vais réessayer plus tard.;très mécontent l'ajout des photos bloque sur l'étape des justificatifs et je perds tout franchement rien n'avance je vais réessayer plus tard;Négatif;2.0;True;Compte / Connexion / Authentification;;1.0;keywords;False;Compte / Connexion / Authentification;;ASSURANCE_FINAL_v1
1204;2024-11-01;iOS;Téléphone;neg;photo;bris_de_glace;1-3 ans;tous_risques;2;forte;Île-de-France;App;Franchement, l'envoi des clichés échoue au moment de valider et je perds tout, honnêtement rien n'avance, merci de corriger vite.;franchement l'envoi des clichés échoue au moment de valider et je perds tout honnêtement rien n'avance merci de corriger vite;Positif;1.0;False;Autre;;0.0;non_incident;False;Autre;;ASSURANCE_FINAL_v1
1205;2024-11-04;iOS;Web;neu;lenteur;catastrophe_naturelle;3-10 ans;tiers;3;forte;Nouvelle-Aquitaine;Web;Globalement ça va, l'app met des minutes à répondre quand je joins une pièce, et j'ai dû m'y reprendre, le support via web a aidé.;globalement ça va l'app met des minutes à répondre quand je joins une pièce et j'ai dû m'y reprendre le support via web a aidé;Neutre;0.0;False;Autre;;0.0;non_incident;False;Autre;;ASSURANCE_FINAL_v1
1206;2024-06-28;Android;App;neg;parcours;collision;10+ ans;tiers;1;forte;Île-de-France;App;Ras-le-bol, le parcours est confus pour une simple déclaration et je perds tout, donc je perds un temps fou, j'ai fini par appeler.;ras le bol le parcours est confus pour une simple déclaration et je perds tout donc je perds un temps fou j'ai fini par appeler;Neutre;0.0;False;Autre;;0.0;non_incident;False;Autre;;ASSURANCE_FINAL_v1
1207;2024-06-18;Android;Web;neu;photo;collision;3-10 ans;tous_risques;3;faible;Bretagne;Web;Globalement ça va, l'ajout des photos bloque au moment de valider, alors j'ai dû m'y reprendre, j'attends une amélioration.;globalement ça va l'ajout des photos bloque au moment de valider alors j'ai dû m'y reprendre j'attends une amélioration;Négatif;1.0;True;Compte / Connexion / Authentification;;1.0;keywords;False;Compte / Connexion / Authentification;;ASSURANCE_FINAL_v1
1208;2024-12-07;Android;Web;neg;lenteur;bris_de_glace;3-10 ans;tous_risques;2;faible;Bourgogne-Franche-Comté;App;Très mécontent, les pages se figent à chaque clic depuis ce matin, mais je perds un temps fou, ça devient pénible.;très mécontent les pages se figent à chaque clic depuis ce matin mais je perds un temps fou ça devient pénible;Négatif;1.0;True;Inconnu;;0.0;no_signal;False;Inconnu;;ASSURANCE_FINAL_v1
1209;2024-06-25;Web;App;neu;parcours;bris_de_glace;10+ ans;tous_risques;3;faible;Hauts-de-France;App;Ça pourrait être mieux, les infos demandées se répètent entre devis et sinistre, du coup ça passe mais c'est limite, j'attends une amélioration.;ça pourrait être mieux les infos demandées se répètent entre devis et sinistre du coup ça passe mais c'est limite j'attends une amélioration;Neutre;0.0;False;Autre;;0.0;non_incident;False;Autre;;ASSURANCE_FINAL_v1
1210;2024-12-07;Android;App;pos;parcours;vol;3-10 ans;tous_risques;5;moyenne;Île-de-France;Web;Nickel, je n'arrive pas à trouver où suivre mon sinistre sur la partie indemnisation mais la résolution a été rapide.;nickel je n'arrive pas à trouver où suivre mon sinistre sur la partie indemnisation mais la résolution a été rapide;Positif;1.0;False;Autre;;0.0;non_incident;False;Autre;;ASSURANCE_FINAL_v1
1211;2024-11-04;Web;App;neu;photo;bris_de_glace;1-3 ans;tiers;3;moyenne;Bourgogne-Franche-Comté;App;Globalement ça va, la caméra ne s'ouvre pas même en 4G, bref j'ai réussi au final, ça manque de simplicité.;globalement ça va la caméra ne s'ouvre pas même en g bref j'ai réussi au final ça manque de simplicité;Neutre;0.0;False;Autre;;0.0;non_incident;False;Autre;;ASSURANCE_FINAL_v1
1212;2024-02-21;Web;Email;neg;bug;vol;3-10 ans;tous_risques;1;faible;Nouvelle-Aquitaine;Email;Je suis déçu, ça boucle sur la même page quand j'ouvre le dossier, donc je perds un temps fou, j'ai fini par appeler.;je suis déçu ça boucle sur la même page quand j'ouvre le dossier donc je perds un temps fou j'ai fini par appeler;Négatif;1.0;True;Support / Service client;;1.0;keywords;False;Support / Service client;;ASSURANCE_FINAL_v1
1213;2024-03-15;iOS;Web;neg;photo;collision;1-3 ans;tous_risques;2;faible;Grand Est;App;Très mécontent, le scan des documents tourne en rond pendant la déclaration, alors ça bloque encore, je vais réessayer plus tard.;très mécontent le scan des documents tourne en rond pendant la déclaration alors ça bloque encore je vais réessayer plus tard;Négatif;2.0;True;Compte / Connexion / Authentification;;1.0;keywords;False;Compte / Connexion / Authentification;;ASSURANCE_FINAL_v1
1214;2024-12-28;Android;App;neg;parcours;collision;3-10 ans;jeune_conducteur;1;moyenne;Hauts-de-France;Web;C'est inadmissible, les boutons ne sont pas clairs sur le récapitulatif, mais je perds un temps fou, j'espère que ça ira mieux.;c'est inadmissible les boutons ne sont pas clairs sur le récapitulatif mais je perds un temps fou j'espère que ça ira mieux;Neutre;0.0;False;Autre;;0.0;non_incident;False;Autre;;ASSURANCE_FINAL_v1
1215;2024-08-27;iOS;App;neu;photo;collision;3-10 ans;jeune_conducteur;3;faible;Bretagne;App;Ça pourrait être mieux, les photos restent en attente à la fin du formulaire, et j'ai réussi au final, ça manque de simplicité.;ça pourrait être mieux les photos restent en attente à la fin du formulaire et j'ai réussi au final ça manque de simplicité;Neutre;0.0;False;Autre;;0.0;non_incident;False;Autre;;ASSURANCE_FINAL_v1
1216;2024-07-22;iOS;App;neg;photo;collision;3-10 ans;tiers;1;faible;Hauts-de-France;Téléphone;C'est inadmissible, je ne peux pas joindre les images à la fin du formulaire malgré plusieurs essais, honnêtement ça bloque encore, ça devient pénible.;c'est inadmissible je ne peux pas joindre les images à la fin du formulaire malgré plusieurs essais honnêtement ça bloque encore ça devient pénible;Négatif;1.0;True;Compte / Connexion / Authentification;;1.0;keywords;False;Compte / Connexion / Authentification;;ASSURANCE_FINAL_v1
1217;2024-06-11;Android;Web;neg;photo;bris_de_glace;3-10 ans;tous_risques;2;moyenne;Île-de-France;App;Je suis déçu, l'envoi des clichés échoue même en 4G, bref ça bloque encore, c'est pas sérieux.;je suis déçu l'envoi des clichés échoue même en g bref ça bloque encore c'est pas sérieux;Négatif;2.0;True;Compte / Connexion / Authentification;;1.0;keywords;False;Compte / Connexion / Authentification;;ASSURANCE_FINAL_v1
1218;2024-05-01;iOS;App;neg;bug;vol;1-3 ans;tous_risques;2;moyenne;Auvergne-Rhône-Alpes;App;Franchement, ça boucle sur la même page sur la dernière étape malgré plusieurs essais, donc ça bloque encore, ça devient pénible.;franchement ça boucle sur la même page sur la dernière étape malgré plusieurs essais donc ça bloque encore ça devient pénible;Négatif;1.0;True;Compte / Connexion / Authentification;;1.0;keywords;False;Compte / Connexion / Authentification;;ASSURANCE_FINAL_v1
1219;2024-12-06;Android;App;neg;bug;collision;1-3 ans;tous_risques;1;faible;Île-de-France;App;C'est inadmissible, j'ai un écran blanc sur mon téléphone, donc rien n'avance, merci de corriger vite.;c'est inadmissible j'ai un écran blanc sur mon téléphone donc rien n'avance merci de corriger vite;Positif;1.0;False;Autre;;0.0;non_incident;False;Autre;;ASSURANCE_FINAL_v1
1220;2024-02-09;Web;Web;neg;parcours;bris_de_glace;1-3 ans;jeune_conducteur;1;faible;PACA;Téléphone;Franchement, les boutons ne sont pas clairs sur le récapitulatif et je perds tout, honnêtement je perds un temps fou, merci de corriger vite.;franchement les boutons ne sont pas clairs sur le récapitulatif et je perds tout honnêtement je perds un temps fou merci de corriger vite;Positif;1.0;False;Autre;;0.0;non_incident;False;Autre;;ASSURANCE_FINAL_v1
1221;2024-11-27;iOS;App;neg;photo;collision;1-3 ans;tous_risques;1;forte;Normandie;Web;Très mécontent, je ne peux pas joindre les images sur l'étape des justificatifs malgré plusieurs essais, alors rien n'avance, c'est pas sérieux.;très mécontent je ne peux pas joindre les images sur l'étape des justificatifs malgré plusieurs essais alors rien n'avance c'est pas sérieux;Négatif;1.0;True;Déclaration / Dossier;;1.0;keywords;False;Déclaration / Dossier;;ASSURANCE_FINAL_v1
1222;2024-07-09;Android;App;neu;bug;bris_de_glace;3-10 ans;tiers;3;faible;Nouvelle-Aquitaine;Web;Pas terrible mais bon, j'ai un écran blanc sur mon téléphone, franchement ça passe mais c'est limite, j'attends une amélioration.;pas terrible mais bon j'ai un écran blanc sur mon téléphone franchement ça passe mais c'est limite j'attends une amélioration;Neutre;0.0;False;Autre;;0.0;non_incident;False;Autre;;ASSURANCE_FINAL_v1
1223;2024-09-12;Android;App;neu;bug;bris_de_glace;3-10 ans;tous_risques;3;moyenne;Bretagne;App;Globalement ça va, ça me déconnecte tout seul après la mise à jour, mais j'ai dû m'y reprendre, j'attends une amélioration.;globalement ça va ça me déconnecte tout seul après la mise à jour mais j'ai dû m'y reprendre j'attends une amélioration;Neutre;0.0;False;Autre;;0.0;non_incident;False;Autre;;ASSURANCE_FINAL_v1
1224;2024-10-05;Android;App;neg;photo;collision;3-10 ans;jeune_conducteur;2;moyenne;Bretagne;App;C'est inadmissible le scan des documents tourne en rond sur l'étape des justificatifs et je perds tout du coup je perds un temps fou ça.;c'est inadmissible le scan des documents tourne en rond sur l'étape des justificatifs et je perds tout du coup je perds un temps fou ça;Neutre;0.0;False;Autre;;0.0;non_incident;False;Autre;;ASSURANCE_FINAL_v1
1225;2024-03-31;iOS;App;neg;photo;bris_de_glace;0-1 an;tous_risques;1;moyenne;Île-de-France;Téléphone;Très mécontent, l'envoi des clichés échoue sur l'étape des justificatifs, alors rien n'avance, bonne journée.;très mécontent l'envoi des clichés échoue sur l'étape des justificatifs alors rien n'avance bonne journée;Négatif;1.0;True;Déclaration / Dossier;;1.0;keywords;False;Déclaration / Dossier;;ASSURANCE_FINAL_v1
1226;2024-07-31;Android;App;neg;photo;bris_de_glace;3-10 ans;tous_risques;2;forte;Auvergne-Rhône-Alpes;Web;C'est inadmissible, l'ajout des photos bloque à la fin du formulaire et je perds tout, et rien n'avance, merci quand même.;c'est inadmissible l'ajout des photos bloque à la fin du formulaire et je perds tout et rien n'avance merci quand même;Négatif;1.0;True;Compte / Connexion / Authentification;;1.0;keywords;False;Compte / Connexion / Authentification;;ASSURANCE_FINAL_v1
1227;2024-04-26;iOS;App;neg;complexité;vol;0-1 an;pro;1;moyenne;Île-de-France;Email;C'est inadmissible, on me demande des infos impossibles juste pour une info, du coup rien n'avance, je vais réessayer plus tard.;c'est inadmissible on me demande des infos impossibles juste pour une info du coup rien n'avance je vais réessayer plus tard;Neutre;0.0;False;Autre;;0.0;non_incident;False;Autre;;ASSURANCE_FINAL_v1
1228;2024-10-23;Android;App;neg;parcours;collision;0-1 an;tiers;1;faible;Occitanie;Web;Ras-le-bol, les infos demandées se répètent sur le récapitulatif malgré plusieurs essais, et ça bloque encore, merci quand même.;ras le bol les infos demandées se répètent sur le récapitulatif malgré plusieurs essais et ça bloque encore merci quand même;Négatif;1.0;True;Compte / Connexion / Authentification;;1.0;keywords;False;Compte / Connexion / Authentification;;ASSURANCE_FINAL_v1
1229;2024-09-23;iOS;Web;neg;photo;bris_de_glace;3-10 ans;tiers;1;forte;Île-de-France;Web;C'est inadmissible, la caméra ne s'ouvre pas pendant la déclaration malgré plusieurs essais, franchement je perds un temps fou, ça devient pénible.;c'est inadmissible la caméra ne s'ouvre pas pendant la déclaration malgré plusieurs essais franchement je perds un temps fou ça devient pénible;Neutre;0.0;False;Autre;;0.0;non_incident;False;Autre;;ASSURANCE_FINAL_v1
1230;2024-01-05;Android;App;neu;parcours;catastrophe_naturelle;3-10 ans;tous_risques;3;faible;Centre-Val de Loire;App;Pas terrible mais bon, je ne comprends pas les étapes entre devis et sinistre, honnêtement ça passe mais c'est limite, j'attends une amélioration.;pas terrible mais bon je ne comprends pas les étapes entre devis et sinistre honnêtement ça passe mais c'est limite j'attends une amélioration;Neutre;0.0;False;Autre;;0.0;non_incident;False;Autre;;ASSURANCE_FINAL_v1
1231;2024-02-22;Android;App;neg;lenteur;bris_de_glace;0-1 an;tous_risques;1;faible;PACA;Web;Ras-le-bol, le dossier met trop longtemps à s'afficher à chaque étape et je perds tout, et rien n'avance, merci de corriger vite.;ras le bol le dossier met trop longtemps à s'afficher à chaque étape et je perds tout et rien n'avance merci de corriger vite;Positif;1.0;False;Autre;;0.0;non_incident;False;Autre;;ASSURANCE_FINAL_v1
